MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21NEV1_WQX-NV03-102-M-003,Nitrogen,mg/l,104,NA,NA,0.59,Jarbidge River below Jarbidge,21NEV1_WQX,21NEV1_WQX-NV03-102-M-003,41.878429399999995,-115.43049620000001,17050102,21NEV1_WQX,Nevada Division of Environmental Protection,Jarbidge River below Jarbidge,River/Stream,SNAKE RIVER DRAINAGE LONG TERM MONITORING SITE.  COLLECT SAMPLE NORTH OF TOWN WHERE ROAD CROSSES THE RIVER.  SAMPLES WERE TAKEN ANNUALLY FROM 07-13-1988 AND INCREASED TO THREE TIMES A YEAR ON 03-29-1995 AND DECREASED TO SEMI-ANNUALLY IN 2008 BY NDEP PERSO,17050102,NA,NA,NA,NA,41.878429399999995,-115.43049620000001,NA,NA,NA,Unknown,NAD83,6030,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-24,2013-07-16,451699200,14.313483915126628
21NEV1_WQX-NV03-213-M-001,Nitrogen,mg/l,90,NA,NA,0.9,Salmon Falls Creek,21NEV1_WQX,21NEV1_WQX-NV03-213-M-001,41.9434586,-114.6875,17040213,21NEV1_WQX,Nevada Division of Environmental Protection,Salmon Falls Creek,River/Stream,SNAKE RIVER DRAINAGE LONG TERM MONITORING SITE.  SAMPLES WERE TAKEN ANNUALLY FROM 07-13-1988 AND INCREASED TO THREE TIMES A YEAR ON 03-29-1995 AND DECREASE TO SEMI-ANNUALLY IN 2008 BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING AT THIS SITE O,17040213,NA,NA,NA,NA,41.9434586,-114.6875,NA,NA,NA,Unknown,NAD83,5080,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-24,2013-07-16,451699200,14.313483915126628
21NEV1_WQX-NV04-101-T-002,Nitrogen,mg/l,98,NA,NA,1,Marys River,21NEV1_WQX,21NEV1_WQX-NV04-101-T-002,41.2528496,-115.2562027,16040101,21NEV1_WQX,Nevada Division of Environmental Protection,Marys River,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  MARY'S RIVER ABOVE HOT SPRINGS CREEK.  SAMPLE IS TAKEN FROM THE RIGHT BANK OF MARY'S RIVER NEAR THE USGS GAGE # 10315500.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL AUGUST 2004 THEN IN 2005 SEMI-ANNUALLY AND,16040101,NA,NA,NA,NA,41.2528496,-115.2562027,NA,NA,NA,Unknown,NAD83,5522,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-21,2013-07-16,449280000,14.236824093086927
21NEV1_WQX-NV04-102-NF-002,Nitrogen,mg/l,92,NA,NA,2.3699999999999997,North Fork Humboldt River @ North Fork Ranch,21NEV1_WQX,21NEV1_WQX-NV04-102-NF-002,41.5740585,-115.91120150000002,16040102,21NEV1_WQX,Nevada Division of Environmental Protection,North Fork Humboldt River @ North Fork Ranch,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  THIS STATION WAS PREVIOUSLY SAMPLED BY DESERT RESEARCH INSTITUTE.  THIS SITE IS BELOW THE ABANDONED INDEPENDENCE MINING COMPANY PIT.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL AUGUST 2004 THEN SEMI-ANNUALLY I,16040102,NA,NA,NA,NA,41.5740585,-115.91120150000002,NA,NA,NA,Unknown,NAD83,6822,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-21,2013-07-16,449280000,14.236824093086927
21NEV1_WQX-NV04-108-M-001,Nitrogen,mg/l,106,NA,NA,1.1,Humboldt River @ Comus,21NEV1_WQX,21NEV1_WQX-NV04-108-M-001,40.97251130000001,-117.39939879999999,16040105,21NEV1_WQX,Nevada Division of Environmental Protection,Humboldt River @ Comus,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  HUMBOLDT RIVER NEAR COMUS USGS GAGE # 10327500.  SAMPLE IS NOW TAKEN FROM THE DOWNSTREAM SIDE OF THE CONCRETE BRIDGE CROSSING THE HUMBOLDT APPROX. 7 MI NE OF GOLCONDA NV ON SAR 789.  SAMPLES WERE TAKEN ON A BIMON,16040105,NA,NA,NA,NA,40.97251130000001,-117.39939879999999,NA,NA,NA,Unknown,NAD83,4400,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,013,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-23,2013-04-10,445824000,14.12731006160164
21NEV1_WQX-NV04-105-M-001,Nitrogen,mg/l,74,NA,NA,1.09,Humboldt River @ Battle Mountain,21NEV1_WQX,21NEV1_WQX-NV04-105-M-001,40.66782,-116.9311981,16040105,21NEV1_WQX,Nevada Division of Environmental Protection,Humboldt River @ Battle Mountain,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  SITE HAS BEEN TEMPORARILY DISCONTINUED UNTIL NEXT STANDARDS REVIEW OF THE LOWER HUMBOLDT RIVER BASIN.  HUMBOLDT RIVER AT BATTLE MOUNTAIN USGS GAGE # 10325000. SAMPLE WAS TAKEN FROM THE CONCRETE BRIDGE CROSSING TH,16040105,NA,NA,NA,NA,40.66782,-116.9311981,NA,NA,NA,Unknown,NAD83,4507,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,015,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-23,2013-04-09,445737600,14.124572210814511
21NEV1_WQX-NV03-102-M-001,Nitrogen,mg/l,56,NA,NA,0.51,Bruneau River @ Mink Ranch,21NEV1_WQX,21NEV1_WQX-NV03-102-M-001,41.91146849999999,-115.67489619999999,17050102,21NEV1_WQX,Nevada Division of Environmental Protection,Bruneau River @ Mink Ranch,River/Stream,SNAKE RIVER DRAINAGE LONG TERM MONITORING SITE.  SAMPLE TAKEN FROM BRIDGE.  SAMPLES WERE TAKEN ANNUALLY FROM 06-28-1988 AND INCREASED TO THREE TIMES A YEAR ON 03-28-1995 AND DECREASED TO SEMI-ANNUALLY IN 2008 BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP) B,17050102,NA,NA,NA,NA,41.91146849999999,-115.67489619999999,NA,NA,NA,Unknown,NAD83,5060,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2013-07-16,442627200,14.026009582477755
21NEV1_WQX-NV04-101-M-004,Nitrogen,mg/l,94,NA,NA,1.02,Humboldt River @ Carlin,21NEV1_WQX,21NEV1_WQX-NV04-101-M-004,40.7143097,-115.9896011,16040101,21NEV1_WQX,Nevada Division of Environmental Protection,Humboldt River @ Carlin,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  HUMBOLDT RIVER NEAR CARLIN USGS GAGE # 10321000.  BEFORE 2000 SAMPLES WERE TAKEN JUST EAST OF THE CARLIN TUNNEL UNTIL ACCESS TO SITE WAS LOST.  SAMPLE IS NOW TAKEN UNDER THE I-80 WESTBOUND BRIDGE EAST OF THE CARL,16040101,NA,NA,NA,NA,40.7143097,-115.9896011,NA,NA,NA,Unknown,NAD83,4956,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-25,2013-02-26,441936000,14.0041067761807
21NEV1_WQX-NV04-108-M-003,Nitrogen,mg/l,72,NA,NA,1.12,Humboldt River @ Imlay,21NEV1_WQX,21NEV1_WQX-NV04-108-M-003,40.69224930000001,-118.21859740000001,16040108,21NEV1_WQX,Nevada Division of Environmental Protection,Humboldt River @ Imlay,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  SITE HAS BEEN TEMPORARILY DISCONTINUED UNTIL NEXT STANDARDS REVIEW OF THE LOWER HUMBOLDT RIVER BASIN.  HUMBOLDT RIVER DOWNSTREAM OF THE IMLAY USGS GAGE # 10333000. SAMPLE IS TAKEN FROM THE DOWNSTREAM SIDE OF A SU,16040108,NA,NA,NA,NA,40.69224930000001,-118.21859740000001,NA,NA,NA,Unknown,NAD83,4160,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,027,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-20,2013-04-10,440985600,13.973990417522248
21NEV1_WQX-NV06-102-C-002,Nitrogen,mg/l,26,NA,NA,0.7799999999999999,Steamboat Ditch @ Rhodes Road,21NEV1_WQX,21NEV1_WQX-NV06-102-C-002,39.377468099999994,-119.7437973,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Steamboat Ditch @ Rhodes Road,River/Stream,STEAMBOAT CREEK LONG TERM MONITORING SITE.  SITE IS NO LONGER ACTIVE.  THE STEAMBOAT DITCH IS FED BY IRRIGATION WATERS THAT HAVE BEEN DIVERTED FROM THE TRUCKEE RIVER FOR AGRICULTURAL USE.  THE SAMPLE IS COLLECTED ABOUT 20 FEET DOWN STREAM OF THE RHODES RO,16050102,NA,NA,NA,NA,39.377468099999994,-119.7437973,NA,NA,NA,Unknown,NAD83,4606,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-08-10,2013-07-08,438998400,13.911019849418206
21NEV1_WQX-NV08-201-T-005,Nitrogen,mg/l,126,NA,NA,0.71,Clear Creek @ Gage,21NEV1_WQX,21NEV1_WQX-NV08-201-T-005,39.1126518,-119.7967987,16050201,21NEV1_WQX,Nevada Division of Environmental Protection,Clear Creek @ Gage,River/Stream,SHORT TERM SAMPLING SITE AT USGS GAGE,16050201,NA,NA,NA,NA,39.1126518,-119.7967987,NA,NA,NA,Unknown,NAD83,4980,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-19,2013-01-16,436492800,13.831622176591374
21NEV1_WQX-NV04-104-T-003,Nitrogen,mg/l,108,NA,NA,3.8,Pine Creek,21NEV1_WQX,21NEV1_WQX-NV04-104-T-003,40.596851300000004,-116.17839809999997,16040104,21NEV1_WQX,Nevada Division of Environmental Protection,Pine Creek,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  PINE CREEK ABOVE HUMBOLDT RIVER.  SAMPLE IS TAKEN FROM THE BANK OF PINE CREEK WHERE ROAD CROSSES THE CREEK.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL AUGUST 2004 THEN SEMI-ANNUALLY IN 2005 AND QUARTERLY IN 2,16040104,NA,NA,NA,NA,40.596851300000004,-116.17839809999997,NA,NA,NA,Unknown,NAD83,4838,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-23,2012-11-07,432518400,13.7056810403833
21NEV1_WQX-NV08-201-EF-001,Nitrogen,mg/l,58,NA,NA,0.8700000000000002,East Fork Carson River Above Bryant Creek &[CAR02EFkCarson-1],21NEV1_WQX,21NEV1_WQX-NV08-201-EF-001,38.79892000000001,-119.69529999999999,16050201,21NEV1_WQX,Nevada Division of Environmental Protection,East Fork Carson River Above Bryant Creek &[CAR02EFkCarson-1],River/Stream,CARSON RIVER LONG TERM MONITORING SITE.  SITE WAS FIRST ESTABLISHED AS A SPECIAL STUDIES SITE.  ON 11-25-2002 WAS CONVERTED TO A LONG TERM MONITORING SITE.  SAMPLES ARE TAKEN ON A BIMONTHLY BASIS AND SEMI-ANNUALLY AFTER APRIL 2005 BY NDEP PERSONNEL,16050201,NA,NA,NA,NA,38.79892000000001,-119.69529999999999,NA,NA,NA,Unknown,NAD83,5148,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-15,2012-08-16,420940800,13.3388090349076
21NEV1_WQX-NV03-104-M-004,Nitrogen,mg/l,74,NA,NA,1.2,Owyhee River below Slaughterhouse Creek,21NEV1_WQX,21NEV1_WQX-NV03-104-M-004,41.8600006,-115.9858017,17050104,21NEV1_WQX,Nevada Division of Environmental Protection,Owyhee River below Slaughterhouse Creek,River/Stream,SNAKE RIVER DRAINAGE LONG TERM MONITORING SITE.  SAMPLES WERE TAKEN THREE TIMES A YEAR UNTIL 2008 WHEN DECREASED TO SEMI-ANNUALLY BY NDEP PERSONNEL.  REPLACED NV03-104-M-006.,17050104,NA,NA,NA,NA,41.8600006,-115.9858017,NA,NA,NA,Unknown,NAD83,5643,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-03-21,2013-07-15,420249600,13.316906228610543
21NEV1_WQX-NV04-101-T-012,Nitrogen,mg/l,36,NA,NA,0.6,Maggie Creek above Jacks Creek,21NEV1_WQX,21NEV1_WQX-NV04-101-T-012,40.9665413,-116.17030329999999,16040101,21NEV1_WQX,Nevada Division of Environmental Protection,Maggie Creek above Jacks Creek,River/Stream,SHORT TERM SAMPLING SITE SAMPLED FROM 1-27-1999 THROUGH 4-16-2002 HWY 766 FOLLOW ROAD TOWARD RANCHES NOT MINES TAKE DIRT ROAD UNTIL IT CROSSES CATTLE GUARD THEN FOLLOW FENCE LINE EAST TO CREEK,16040101,NA,NA,NA,NA,40.9665413,-116.17030329999999,NA,NA,NA,Unknown,NAD83,5324,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-27,2012-05-14,419558400,13.295003422313481
21NEV1_WQX-NV09-304-L-003,Nitrogen,mg/l,100,NA,NA,4.53,Walker Lake 2 South - Epilimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-003,38.6508293,-118.71469880000001,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 2 South - Epilimnion,Lake,LAKE STUDIES SAMPLING SITE.,16050304,NA,NA,NA,NA,38.6508293,-118.71469880000001,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-24,2012-07-17,412300800,13.06502395619439
21NEV1_WQX-NV09-304-L-005,Nitrogen,mg/l,100,NA,NA,4.01,Walker Lake 2 South - Hypolimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-005,38.6508293,-118.71469880000001,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 2 South - Hypolimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.6508293,-118.71469880000001,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-24,2012-07-17,412300800,13.06502395619439
21NEV1_WQX-NV09-304-L-004,Nitrogen,mg/l,96,NA,NA,4,Walker Lake 2 South - Metalimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-004,38.6508293,-118.71469880000001,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 2 South - Metalimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.6508293,-118.71469880000001,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-24,2012-07-17,412300800,13.06502395619439
21NEV1_WQX-NV09-304-L-007,Nitrogen,mg/l,100,NA,NA,4.2,Walker Lake 3 Center - Epilimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-007,38.700000800000005,-118.7218018,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 3 Center - Epilimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.700000800000005,-118.7218018,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.029431895961672
21NEV1_WQX-NV09-304-L-011,Nitrogen,mg/l,98,NA,NA,3.9,Walker Lake 4 North - Epilimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-011,38.751701399999995,-118.7249985,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 4 North - Epilimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.751701399999995,-118.7249985,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.029431895961672
21NEV1_WQX-NV09-304-L-009,Nitrogen,mg/l,96,NA,NA,3.9,Walker Lake 3 Center - Hypolimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-009,38.700000800000005,-118.7218018,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 3 Center - Hypolimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.700000800000005,-118.7218018,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.029431895961672
21NEV1_WQX-NV09-304-L-013,Nitrogen,mg/l,94,NA,NA,3.9,Walker Lake 4 North - Hypolimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-013,38.751701399999995,-118.7249985,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 4 North - Hypolimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.751701399999995,-118.7249985,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.029431895961672
21NEV1_WQX-NV09-304-L-008,Nitrogen,mg/l,92,NA,NA,3.8,Walker Lake 3 Center - Metalimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-008,38.700000800000005,-118.7218018,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 3 Center - Metalimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.700000800000005,-118.7218018,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.029431895961672
21NEV1_WQX-NV09-304-L-012,Nitrogen,mg/l,84,NA,NA,3.9499999999999997,Walker Lake 4 North - Metalimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-012,38.751701399999995,-118.7249985,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 4 North - Metalimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.751701399999995,-118.7249985,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.029431895961672
21NEV1_WQX-NV04-102-NF-001,Nitrogen,mg/l,22,NA,NA,0.45,North Fork Humboldt River @ Burrito Tunnel,21NEV1_WQX,21NEV1_WQX-NV04-102-NF-001,41.563751200000006,-115.981102,16040102,21NEV1_WQX,Nevada Division of Environmental Protection,North Fork Humboldt River @ Burrito Tunnel,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  THIS STATION WAS PREVIOUSLY SAMPLED BY DESERT RESEARCH INSTITUTE.  SAMPLE SITE IS LOCATED IN THE INDEPENDENCE RANGE IN NE SECTION OF THE STATE.  SAMPLES WERE TAKEN ON A BIMONTHLY UNTIL AUGUST 2004 THEN SEMI-ANNUA,16040102,NA,NA,NA,NA,41.563751200000006,-115.981102,NA,NA,NA,Unknown,NAD83,7347,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-09,2012-05-16,408240000,12.936344969199178
21NEV1_WQX-NV04-102-NF-004,Nitrogen,mg/l,84,NA,NA,5.6,North Fork Humboldt River @ I-80,21NEV1_WQX,21NEV1_WQX-NV04-102-NF-004,40.9487305,-115.5338974,16040102,21NEV1_WQX,Nevada Division of Environmental Protection,North Fork Humboldt River @ I-80,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL AUGUST 2004 THEN SEMI-ANNUALLY IN 2005 AND QUARTERLY IN 2007 BY NDEP PERSONNEL. NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING AT THIS STATION ON 05-01-1968.,16040102,NA,NA,NA,NA,40.9487305,-115.5338974,NA,NA,NA,Unknown,NAD83,5080,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-24,2011-10-17,398995200,12.643394934976044
21NEV1_WQX-NV06-102-M-009,Nitrogen,mg/l,298,NA,NA,3.241,Truckee River @ Vista Gage,21NEV1_WQX,21NEV1_WQX-NV06-102-M-009,39.5141716,-119.67939759999999,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Truckee River @ Vista Gage,River/Stream,TRUCKEE RIVER LONG TERM MONITORING SITE.  THIS SITE IS SAMPLED MONTHLY BY DRI.  ITS LOCATED ON THE NORTH BANK APPROXIMATELY 400 YARDS DOWNSTREAM OF THE USGS GAGE AND IS REACHED VIA THE ABANDONED I-80 ROADSIDE REST AREA.,16050102,NA,NA,NA,NA,39.5141716,-119.67939759999999,NA,NA,NA,Unknown,NAD83,4369,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-06,2011-06-08,391910400,12.418891170431209
21NEV1_WQX-NV06-102-T-030,Nitrogen,mg/l,102,NA,NA,0.51,Whites Creek @ North Timberline Drive,21NEV1_WQX,21NEV1_WQX-NV06-102-T-030,39.38468929999999,-119.8377991,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Whites Creek @ North Timberline Drive,River/Stream,STEAMBOAT CREEK LONG TERM MONITORING SITE.  WHITES CREEK SAMPLE SITE IS LOCATED ON THE BOUNDARY OF THE TOIYABE NATIONAL FOREST.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL JUNE 2002 AND QUARTERLY AFTER SEPTEMBER 2004 BY NDEP PERSONNEL.,16050102,NA,NA,NA,NA,39.38468929999999,-119.8377991,NA,NA,NA,Unknown,NAD83,5955,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-02,2010-08-16,364003200,11.534565366187543
21NEV1_WQX-NV06-102-T-038,Nitrogen,mg/l,94,NA,NA,0.55,Thomas Creek @ North Timberline Drive &[STBT03Thomas-3],21NEV1_WQX,21NEV1_WQX-NV06-102-T-038,39.3917809,-119.8380966,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Thomas Creek @ North Timberline Drive &[STBT03Thomas-3],River/Stream,STEAMBOAT CREEK LONG TERM MONITORING SITE.  THE THOMAS CREEK SAMPLE SITE IS LOCATED ON THE BOUNDARY OF THE TOIYABE NATIONAL FOREST.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL JUNE 2002 AND QUARTERLY AFTER JUNE 2004 BY NDEP PERSONNEL.,16050102,NA,NA,NA,NA,39.3917809,-119.8380966,NA,NA,NA,Unknown,NAD83,5995,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-02,2010-08-16,364003200,11.534565366187543
21NEV1_WQX-NV06-102-T-025,Nitrogen,mg/l,108,NA,NA,0.6,Browns Creek @ Joy Lake Road,21NEV1_WQX,21NEV1_WQX-NV06-102-T-025,39.33980939999999,-119.8272018,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Browns Creek @ Joy Lake Road,River/Stream,SHORT TERM SAMPLING SITE,16050102,NA,NA,NA,NA,39.33980939999999,-119.8272018,NA,NA,NA,Unknown,NAD83,5740,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-07-22,2013-10-16,354585600,11.236139630390143
21NEV1_WQX-NV08-203-R-004,Nitrogen,mg/l,50,NA,NA,3.52,Stillwater Point Reservoir near Outlet Canal,21NEV1_WQX,21NEV1_WQX-NV08-203-R-004,39.5179901,-118.50749970000001,16050203,21NEV1_WQX,Nevada Division of Environmental Protection,Stillwater Point Reservoir near Outlet Canal,Lake,SHORT TERM SAMPLING SITE NEAR OUTLET CANAL,16050203,NA,NA,NA,NA,39.5179901,-118.50749970000001,NA,NA,NA,Unknown,NAD83,3904,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-18,2010-03-18,347155200,11.000684462696784
21NEV1_WQX-NV08-203-M-002,Nitrogen,mg/l,70,NA,NA,1.2,Lower Carson River @ Sheckler Road,21NEV1_WQX,21NEV1_WQX-NV08-203-M-002,39.4830589,-118.87560269999999,16050203,21NEV1_WQX,Nevada Division of Environmental Protection,Lower Carson River @ Sheckler Road,River/Stream,SHORT TERM SAMPLING SITE WHERE SHECKLER ROAD CROSEES RIVER,16050203,NA,NA,NA,NA,39.4830589,-118.87560269999999,NA,NA,NA,Unknown,NAD83,3980,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-18,2010-03-17,347068800,10.997946611909653
21NEV1_WQX-NV06-102-T-036,Nitrogen,mg/l,70,NA,NA,2.1,Thomas Creek near Alexander Pond,21NEV1_WQX,21NEV1_WQX-NV06-102-T-036,39.45188999999999,-119.7384,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Thomas Creek near Alexander Pond,River/Stream,Below Steamboat Ditch,16050102,NA,NA,NA,NA,39.45188999999999,-119.7384,NA,NA,NA,Unknown,UNKWN,4434,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-07-22,2013-07-08,345945600,10.962354551676937
