MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21NEV1_WQX-NV04-101-M-004,Nitrogen,mg/l,94,1999-02-25T01:20:00Z,2013-02-26T23:50:00Z,1.02,Humboldt River @ Carlin,21NEV1_WQX,21NEV1_WQX-NV04-101-M-004,40.7143097,-115.9896011,16040101,21NEV1_WQX,Nevada Division of Environmental Protection,Humboldt River @ Carlin,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  HUMBOLDT RIVER NEAR CARLIN USGS GAGE # 10321000.  BEFORE 2000 SAMPLES WERE TAKEN JUST EAST OF THE CARLIN TUNNEL UNTIL ACCESS TO SITE WAS LOST.  SAMPLE IS NOW TAKEN UNDER THE I-80 WESTBOUND BRIDGE EAST OF THE CARL,16040101,NA,NA,NA,NA,40.7143097,-115.9896011,NA,NA,NA,Unknown,NAD83,4956,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-25,2013-02-26,441936000,14.004106776180699
21NEV1_WQX-NV04-108-M-003,Nitrogen,mg/l,72,1999-04-20T17:45:00Z,2013-04-10T16:30:00Z,1.12,Humboldt River @ Imlay,21NEV1_WQX,21NEV1_WQX-NV04-108-M-003,40.6922493,-118.2185974,16040108,21NEV1_WQX,Nevada Division of Environmental Protection,Humboldt River @ Imlay,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  SITE HAS BEEN TEMPORARILY DISCONTINUED UNTIL NEXT STANDARDS REVIEW OF THE LOWER HUMBOLDT RIVER BASIN.  HUMBOLDT RIVER DOWNSTREAM OF THE IMLAY USGS GAGE # 10333000. SAMPLE IS TAKEN FROM THE DOWNSTREAM SIDE OF A SU,16040108,NA,NA,NA,NA,40.6922493,-118.2185974,NA,NA,NA,Unknown,NAD83,4160,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,027,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-20,2013-04-10,440985600,13.973990417522245
21NEV1_WQX-NV06-102-C-002,Nitrogen,mg/l,26,1999-08-10T18:15:00Z,2013-07-08T17:05:00Z,0.7799999999999999,Steamboat Ditch @ Rhodes Road,21NEV1_WQX,21NEV1_WQX-NV06-102-C-002,39.3774681,-119.7437973,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Steamboat Ditch @ Rhodes Road,River/Stream,STEAMBOAT CREEK LONG TERM MONITORING SITE.  SITE IS NO LONGER ACTIVE.  THE STEAMBOAT DITCH IS FED BY IRRIGATION WATERS THAT HAVE BEEN DIVERTED FROM THE TRUCKEE RIVER FOR AGRICULTURAL USE.  THE SAMPLE IS COLLECTED ABOUT 20 FEET DOWN STREAM OF THE RHODES RO,16050102,NA,NA,NA,NA,39.3774681,-119.7437973,NA,NA,NA,Unknown,NAD83,4606,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-08-10,2013-07-08,438998400,13.911019849418206
21NEV1_WQX-NV08-201-T-005,Nitrogen,mg/l,126,1999-03-19T16:45:00Z,2013-01-16T19:35:00Z,0.71,Clear Creek @ Gage,21NEV1_WQX,21NEV1_WQX-NV08-201-T-005,39.1126518,-119.7967987,16050201,21NEV1_WQX,Nevada Division of Environmental Protection,Clear Creek @ Gage,River/Stream,SHORT TERM SAMPLING SITE AT USGS GAGE,16050201,NA,NA,NA,NA,39.1126518,-119.7967987,NA,NA,NA,Unknown,NAD83,4980,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-19,2013-01-16,436492800,13.831622176591376
21NEV1_WQX-NV04-104-T-003,Nitrogen,mg/l,108,1999-02-23T22:40:00Z,2012-11-07T18:15:00Z,3.8,Pine Creek,21NEV1_WQX,21NEV1_WQX-NV04-104-T-003,40.5968513,-116.1783981,16040104,21NEV1_WQX,Nevada Division of Environmental Protection,Pine Creek,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  PINE CREEK ABOVE HUMBOLDT RIVER.  SAMPLE IS TAKEN FROM THE BANK OF PINE CREEK WHERE ROAD CROSSES THE CREEK.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL AUGUST 2004 THEN SEMI-ANNUALLY IN 2005 AND QUARTERLY IN 2,16040104,NA,NA,NA,NA,40.5968513,-116.1783981,NA,NA,NA,Unknown,NAD83,4838,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-23,2012-11-07,432518400,13.705681040383299
21NEV1_WQX-NV08-201-EF-001,Nitrogen,mg/l,58,1999-04-15T22:50:00Z,2012-08-16T18:30:00Z,0.8700000000000001,East Fork Carson River Above Bryant Creek &[CAR02EFkCarson-1],21NEV1_WQX,21NEV1_WQX-NV08-201-EF-001,38.79892,-119.6953,16050201,21NEV1_WQX,Nevada Division of Environmental Protection,East Fork Carson River Above Bryant Creek &[CAR02EFkCarson-1],River/Stream,CARSON RIVER LONG TERM MONITORING SITE.  SITE WAS FIRST ESTABLISHED AS A SPECIAL STUDIES SITE.  ON 11-25-2002 WAS CONVERTED TO A LONG TERM MONITORING SITE.  SAMPLES ARE TAKEN ON A BIMONTHLY BASIS AND SEMI-ANNUALLY AFTER APRIL 2005 BY NDEP PERSONNEL,16050201,NA,NA,NA,NA,38.79892,-119.6953,NA,NA,NA,Unknown,NAD83,5148,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-15,2012-08-16,420940800,13.338809034907598
21NEV1_WQX-NV03-104-M-004,Nitrogen,mg/l,74,2000-03-21T21:50:00Z,2013-07-15T23:15:00Z,1.2,Owyhee River below Slaughterhouse Creek,21NEV1_WQX,21NEV1_WQX-NV03-104-M-004,41.8600006,-115.9858017,17050104,21NEV1_WQX,Nevada Division of Environmental Protection,Owyhee River below Slaughterhouse Creek,River/Stream,SNAKE RIVER DRAINAGE LONG TERM MONITORING SITE.  SAMPLES WERE TAKEN THREE TIMES A YEAR UNTIL 2008 WHEN DECREASED TO SEMI-ANNUALLY BY NDEP PERSONNEL.  REPLACED NV03-104-M-006.,17050104,NA,NA,NA,NA,41.8600006,-115.9858017,NA,NA,NA,Unknown,NAD83,5643,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-03-21,2013-07-15,420249600,13.316906228610542
21NEV1_WQX-NV04-101-T-012,Nitrogen,mg/l,36,1999-01-27T23:45:00Z,2012-05-14T23:40:00Z,0.6,Maggie Creek above Jacks Creek,21NEV1_WQX,21NEV1_WQX-NV04-101-T-012,40.9665413,-116.1703033,16040101,21NEV1_WQX,Nevada Division of Environmental Protection,Maggie Creek above Jacks Creek,River/Stream,SHORT TERM SAMPLING SITE SAMPLED FROM 1-27-1999 THROUGH 4-16-2002 HWY 766 FOLLOW ROAD TOWARD RANCHES NOT MINES TAKE DIRT ROAD UNTIL IT CROSSES CATTLE GUARD THEN FOLLOW FENCE LINE EAST TO CREEK,16040101,NA,NA,NA,NA,40.9665413,-116.1703033,NA,NA,NA,Unknown,NAD83,5324,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-27,2012-05-14,419558400,13.295003422313483
21NEV1_WQX-NV09-304-L-003,Nitrogen,mg/l,100,1999-06-24T20:00:00Z,2012-07-17T18:00:00Z,4.53,Walker Lake 2 South - Epilimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-003,38.6508293,-118.7146988,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 2 South - Epilimnion,Lake,LAKE STUDIES SAMPLING SITE.,16050304,NA,NA,NA,NA,38.6508293,-118.7146988,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-24,2012-07-17,412300800,13.065023956194388
21NEV1_WQX-NV09-304-L-005,Nitrogen,mg/l,100,1999-06-24T21:00:00Z,2012-07-17T18:15:00Z,4.01,Walker Lake 2 South - Hypolimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-005,38.6508293,-118.7146988,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 2 South - Hypolimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.6508293,-118.7146988,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-24,2012-07-17,412300800,13.065023956194388
21NEV1_WQX-NV09-304-L-004,Nitrogen,mg/l,96,1999-06-24T20:30:00Z,2012-07-17T18:40:00Z,4,Walker Lake 2 South - Metalimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-004,38.6508293,-118.7146988,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 2 South - Metalimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.6508293,-118.7146988,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-24,2012-07-17,412300800,13.065023956194388
21NEV1_WQX-NV09-304-L-007,Nitrogen,mg/l,100,1999-07-07T18:30:00Z,2012-07-17T19:00:00Z,4.2,Walker Lake 3 Center - Epilimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-007,38.7000008,-118.7218018,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 3 Center - Epilimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.7000008,-118.7218018,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.02943189596167
21NEV1_WQX-NV09-304-L-011,Nitrogen,mg/l,98,1999-07-07T21:00:00Z,2012-07-17T20:30:00Z,3.9,Walker Lake 4 North - Epilimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-011,38.7517014,-118.7249985,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 4 North - Epilimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.7517014,-118.7249985,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.02943189596167
21NEV1_WQX-NV09-304-L-009,Nitrogen,mg/l,96,1999-07-07T20:30:00Z,2012-07-17T19:20:00Z,3.9,Walker Lake 3 Center - Hypolimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-009,38.7000008,-118.7218018,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 3 Center - Hypolimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.7000008,-118.7218018,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.02943189596167
21NEV1_WQX-NV09-304-L-013,Nitrogen,mg/l,94,1999-07-07T21:30:00Z,2012-07-17T20:50:00Z,3.9,Walker Lake 4 North - Hypolimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-013,38.7517014,-118.7249985,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 4 North - Hypolimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.7517014,-118.7249985,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.02943189596167
21NEV1_WQX-NV09-304-L-008,Nitrogen,mg/l,92,1999-07-07T20:00:00Z,2012-07-17T19:40:00Z,3.8,Walker Lake 3 Center - Metalimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-008,38.7000008,-118.7218018,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 3 Center - Metalimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.7000008,-118.7218018,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.02943189596167
21NEV1_WQX-NV09-304-L-012,Nitrogen,mg/l,84,1999-07-07T22:00:00Z,2012-07-17T21:10:00Z,3.9499999999999997,Walker Lake 4 North - Metalimnion,21NEV1_WQX,21NEV1_WQX-NV09-304-L-012,38.7517014,-118.7249985,16050304,21NEV1_WQX,Nevada Division of Environmental Protection,Walker Lake 4 North - Metalimnion,Lake,LAKE STUDIES SAMPLING SITE,16050304,NA,NA,NA,NA,38.7517014,-118.7249985,NA,NA,NA,Unknown,NAD83,3987,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-07-07,2012-07-17,411177600,13.02943189596167
21NEV1_WQX-NV04-102-NF-001,Nitrogen,mg/l,22,1999-06-09T20:30:00Z,2012-05-16T01:00:00Z,0.45,North Fork Humboldt River @ Burrito Tunnel,21NEV1_WQX,21NEV1_WQX-NV04-102-NF-001,41.5637512,-115.981102,16040102,21NEV1_WQX,Nevada Division of Environmental Protection,North Fork Humboldt River @ Burrito Tunnel,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  THIS STATION WAS PREVIOUSLY SAMPLED BY DESERT RESEARCH INSTITUTE.  SAMPLE SITE IS LOCATED IN THE INDEPENDENCE RANGE IN NE SECTION OF THE STATE.  SAMPLES WERE TAKEN ON A BIMONTHLY UNTIL AUGUST 2004 THEN SEMI-ANNUA,16040102,NA,NA,NA,NA,41.5637512,-115.981102,NA,NA,NA,Unknown,NAD83,7347,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-06-09,2012-05-16,408240000,12.936344969199178
21NEV1_WQX-NV04-102-NF-004,Nitrogen,mg/l,84,1999-02-24T20:15:00Z,2011-10-17T23:00:00Z,5.6,North Fork Humboldt River @ I-80,21NEV1_WQX,21NEV1_WQX-NV04-102-NF-004,40.9487305,-115.5338974,16040102,21NEV1_WQX,Nevada Division of Environmental Protection,North Fork Humboldt River @ I-80,River/Stream,HUMBOLDT RIVER LONG TERM MONITORING SITE.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL AUGUST 2004 THEN SEMI-ANNUALLY IN 2005 AND QUARTERLY IN 2007 BY NDEP PERSONNEL. NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING AT THIS STATION ON 05-01-1968.,16040102,NA,NA,NA,NA,40.9487305,-115.5338974,NA,NA,NA,Unknown,NAD83,5080,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-24,2011-10-17,398995200,12.643394934976044
21NEV1_WQX-NV06-102-M-009,Nitrogen,mg/l,298,1999-01-06T17:35:00Z,2011-06-08T20:35:00Z,3.241,Truckee River @ Vista Gage,21NEV1_WQX,21NEV1_WQX-NV06-102-M-009,39.5141716,-119.6793976,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Truckee River @ Vista Gage,River/Stream,TRUCKEE RIVER LONG TERM MONITORING SITE.  THIS SITE IS SAMPLED MONTHLY BY DRI.  ITS LOCATED ON THE NORTH BANK APPROXIMATELY 400 YARDS DOWNSTREAM OF THE USGS GAGE AND IS REACHED VIA THE ABANDONED I-80 ROADSIDE REST AREA.,16050102,NA,NA,NA,NA,39.5141716,-119.6793976,NA,NA,NA,Unknown,NAD83,4369,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-06,2011-06-08,391910400,12.41889117043121
21NEV1_WQX-NV06-102-T-030,Nitrogen,mg/l,102,1999-02-02T19:00:00Z,2010-08-16T20:55:00Z,0.51,Whites Creek @ North Timberline Drive,21NEV1_WQX,21NEV1_WQX-NV06-102-T-030,39.3846893,-119.8377991,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Whites Creek @ North Timberline Drive,River/Stream,STEAMBOAT CREEK LONG TERM MONITORING SITE.  WHITES CREEK SAMPLE SITE IS LOCATED ON THE BOUNDARY OF THE TOIYABE NATIONAL FOREST.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL JUNE 2002 AND QUARTERLY AFTER SEPTEMBER 2004 BY NDEP PERSONNEL.,16050102,NA,NA,NA,NA,39.3846893,-119.8377991,NA,NA,NA,Unknown,NAD83,5955,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-02,2010-08-16,364003200,11.534565366187543
21NEV1_WQX-NV06-102-T-038,Nitrogen,mg/l,94,1999-02-02T19:20:00Z,2010-08-16T20:25:00Z,0.55,Thomas Creek @ North Timberline Drive &[STBT03Thomas-3],21NEV1_WQX,21NEV1_WQX-NV06-102-T-038,39.3917809,-119.8380966,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Thomas Creek @ North Timberline Drive &[STBT03Thomas-3],River/Stream,STEAMBOAT CREEK LONG TERM MONITORING SITE.  THE THOMAS CREEK SAMPLE SITE IS LOCATED ON THE BOUNDARY OF THE TOIYABE NATIONAL FOREST.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL JUNE 2002 AND QUARTERLY AFTER JUNE 2004 BY NDEP PERSONNEL.,16050102,NA,NA,NA,NA,39.3917809,-119.8380966,NA,NA,NA,Unknown,NAD83,5995,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-02,2010-08-16,364003200,11.534565366187543
21NEV1_WQX-NV06-102-T-025,Nitrogen,mg/l,108,2002-07-22T21:45:00Z,2013-10-16T17:55:00Z,0.6,Browns Creek @ Joy Lake Road,21NEV1_WQX,21NEV1_WQX-NV06-102-T-025,39.3398094,-119.8272018,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Browns Creek @ Joy Lake Road,River/Stream,SHORT TERM SAMPLING SITE,16050102,NA,NA,NA,NA,39.3398094,-119.8272018,NA,NA,NA,Unknown,NAD83,5740,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-07-22,2013-10-16,354585600,11.236139630390143
21NEV1_WQX-NV08-203-R-004,Nitrogen,mg/l,50,1999-03-18T20:00:00Z,2010-03-18T19:15:00Z,3.52,Stillwater Point Reservoir near Outlet Canal,21NEV1_WQX,21NEV1_WQX-NV08-203-R-004,39.5179901,-118.5074997,16050203,21NEV1_WQX,Nevada Division of Environmental Protection,Stillwater Point Reservoir near Outlet Canal,Lake,SHORT TERM SAMPLING SITE NEAR OUTLET CANAL,16050203,NA,NA,NA,NA,39.5179901,-118.5074997,NA,NA,NA,Unknown,NAD83,3904,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-18,2010-03-18,347155200,11.000684462696784
21NEV1_WQX-NV08-203-M-002,Nitrogen,mg/l,70,1999-03-18T21:50:00Z,2010-03-17T17:00:00Z,1.2,Lower Carson River @ Sheckler Road,21NEV1_WQX,21NEV1_WQX-NV08-203-M-002,39.4830589,-118.8756027,16050203,21NEV1_WQX,Nevada Division of Environmental Protection,Lower Carson River @ Sheckler Road,River/Stream,SHORT TERM SAMPLING SITE WHERE SHECKLER ROAD CROSEES RIVER,16050203,NA,NA,NA,NA,39.4830589,-118.8756027,NA,NA,NA,Unknown,NAD83,3980,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-18,2010-03-17,347068800,10.99794661190965
21NEV1_WQX-NV06-102-T-036,Nitrogen,mg/l,70,2002-07-22T22:30:00Z,2013-07-08T20:35:00Z,2.1,Thomas Creek near Alexander Pond,21NEV1_WQX,21NEV1_WQX-NV06-102-T-036,39.45189,-119.7384,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Thomas Creek near Alexander Pond,River/Stream,Below Steamboat Ditch,16050102,NA,NA,NA,NA,39.45189,-119.7384,NA,NA,NA,Unknown,UNKWN,4434,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-07-22,2013-07-08,345945600,10.962354551676933
21NEV1_WQX-NV06-102-T-010,Nitrogen,mg/l,84,1999-03-19T17:30:00Z,2010-02-23T17:20:00Z,0.53,Franktown Creek &[FC-1],21NEV1_WQX,21NEV1_WQX-NV06-102-T-010,39.2740211,-119.8412018,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Franktown Creek &[FC-1],River/Stream,SHORT TERM SAMPLING SITE WHERE CREEK CROSSES HIGHWAY 429 AND BIOASSESSMENT SAMPLING SITE SAMPLED 5/29/2008,16050102,NA,NA,NA,NA,39.2740211,-119.8412018,NA,NA,NA,Unknown,NAD83,5070,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-19,2010-02-23,345081600,10.934976043805612
21NEV1_WQX-NV06-101-T-002,Nitrogen,mg/l,106,1999-02-16T20:05:00Z,2009-10-22T19:35:00Z,0.56,1st Creek @ Lakeshore Drive,21NEV1_WQX,21NEV1_WQX-NV06-101-T-002,39.2491684,-119.9891968,16050101,21NEV1_WQX,Nevada Division of Environmental Protection,1st Creek @ Lakeshore Drive,River/Stream,INCLINE CREEKS LONG TERM MONITORING SITE.  FIRST CREEK AT CRYSTAL SHORE DEVELOPMENT CONDOMINIUMS.  SAMPLE IS TAKEN FROM THE UPSTREAM SIDE OF THE ROAD NEAR THE CULVERT FROM THE BANK.  SAMPLES WERE TAKEN ON A QUARTERLY BASIS UNTIL OCTOBER 2004 THEN SEMI-ANN,16050101,NA,NA,NA,NA,39.2491684,-119.9891968,NA,NA,NA,Unknown,NAD83,6240,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-16,2009-10-22,337046400,10.680355920602327
21NEV1_WQX-NV06-101-T-005,Nitrogen,mg/l,104,1999-02-16T19:26:00Z,2009-10-22T19:00:00Z,0.59,Wood Creek @ Lakeshore Drive,21NEV1_WQX,21NEV1_WQX-NV06-101-T-005,39.2435493,-119.9580994,16050101,21NEV1_WQX,Nevada Division of Environmental Protection,Wood Creek @ Lakeshore Drive,River/Stream,INCLINE CREEKS LONG TERM MONITORING SITE.  SAMPLE IS TAKEN FROM THE UPSTREAM SIDE OF THE ROAD NEAR THE CULVERT FROM THE BANK.  SAMPLES WERE TAKEN ON A QUARTERLY BASIS UNTIL OCTOBER 2004 THEN SEMI-ANNUALLY AFTER BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP),16050101,NA,NA,NA,NA,39.2435493,-119.9580994,NA,NA,NA,Unknown,NAD83,6240,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-16,2009-10-22,337046400,10.680355920602327
21NEV1_WQX-NV06-101-T-004,Nitrogen,mg/l,102,1999-02-16T19:40:00Z,2009-10-22T19:20:00Z,1.03,2nd Creek @ Lakeshore Drive,21NEV1_WQX,21NEV1_WQX-NV06-101-T-004,39.249691,-119.9772034,16050101,21NEV1_WQX,Nevada Division of Environmental Protection,2nd Creek @ Lakeshore Drive,River/Stream,INCLINE CREEKS LONG TERM MONITORING SITE.  SAMPLE IS TAKEN FROM THE UPSTREAM SIDE OF THE ROAD FROM THE BANK.  SAMPLES WERE TAKEN ON A QUARTERLY BASIS UNTIL OCTOBER 2004 THEN SEMI-ANNUALLY AFTER BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING A,16050101,NA,NA,NA,NA,39.249691,-119.9772034,NA,NA,NA,Unknown,NAD83,6240,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-02-16,2009-10-22,337046400,10.680355920602327
21NEV1_WQX-NV04-101-T-010,Nitrogen,mg/l,26,2002-11-19T21:00:00Z,2013-07-16T20:45:00Z,0.6,Jackstone Creek,21NEV1_WQX,21NEV1_WQX-NV04-101-T-010,40.9611361,-115.6603305,16040101,21NEV1_WQX,Nevada Division of Environmental Protection,Jackstone Creek,River/Stream,SHORT TERM SAMPLING SITE SAMPLED FROM 11-19-2002 THROUGH 6-18-2003,16040101,NA,NA,NA,NA,40.9611361,-115.6603305,NA,NA,NA,Unknown,NAD83,5212,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-11-19,2013-07-16,336268800,10.655715263518138
21NEV1_WQX-NV03-104-M-002,Nitrogen,mg/l,68,1999-03-23T22:55:00Z,2009-11-10T00:09:00Z,1.6,Owyhee River above Mill Creek,21NEV1_WQX,21NEV1_WQX-NV03-104-M-002,41.7890587,-115.9504013,17050104,21NEV1_WQX,Nevada Division of Environmental Protection,Owyhee River above Mill Creek,River/Stream,SNAKE RIVER DRAINAGE LONG TERM MONITORING SITE.  SAMPLES WERE TAKEN ANNUALLY FROM 06-28-1988 AND INCREASED TO THREE TIMES A YEAR ON 03-28-1995 AND DECREASED TO SEMI-ANNUALLY IN 2008 BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING AT THIS SITE,17050104,NA,NA,NA,NA,41.7890587,-115.9504013,NA,NA,NA,Unknown,NAD83,5777,ft,NA,NA,Topographic Map Interpolation,SEALV,US,32,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-03-23,2009-11-10,335664000,10.636550308008214
